geometry,start_time,search_time,add_service_time,add_census_time
POINT (-89.37795762035303 43.14434995951947),18:0:00,0.0114107552192194,0.0044515132904052734,0.0001876354217529297
POINT (-89.35718237502103 43.04668795833953),18:0:00,0.010169548096416665,0.0037238597869873047,0.00018095970153808594
POINT (-89.3427983882771 43.03755898778324),18:0:00,0.00913886457896061,0.0030264854431152344,0.00020623207092285156
POINT (-89.3170126695222 43.05322661426796),18:0:00,0.008757156433819009,0.003084897994995117,0.00019788742065429688
POINT (-89.31726112524778 43.13948294916413),18:0:00,0.0089846077582819,0.0032248497009277344,0.0001862049102783203
POINT (-89.35055913538143 43.00654251529131),18:0:00,0.00858644873118229,0.003022909164428711,0.00030493736267089844
POINT (-89.29653902981893 43.18121756910757),18:0:00,0.009189409317730142,0.0030345916748046875,0.0001919269561767578
POINT (-89.21924583475059 43.19096516096027),18:0:00,0.008986991944072915,0.0030045509338378906,0.00018072128295898438
POINT (-89.18338179418139 43.19401358478809),18:0:00,0.008931440415142251,0.0030870437622070312,0.00018310546875
POINT (-89.66545947647278 43.0692317980186),18:0:00,0.008919281067608071,0.0030412673950195312,0.0001780986785888672
POINT (-89.50385896745998 43.10017220504565),18:0:00,0.011051935257671548,0.00424647331237793,0.00019025802612304688
POINT (-89.49655265765308 43.12050672246486),18:0:00,0.008869451584575845,0.0030336380004882812,0.00018143653869628906
POINT (-89.51503601894407 42.89360464774795),18:0:00,0.009129327835796548,0.003180980682373047,0.0005047321319580078
POINT (-89.49448052544139 43.06425777495665),18:0:00,0.009637159409282876,0.003800630569458008,0.00019073486328125
POINT (-89.49134126446516 43.01937438832276),18:0:00,0.008777660431621743,0.003031015396118164,0.0002448558807373047
POINT (-89.50058140852194 42.97279354608651),18:0:00,0.008773845734356118,0.003039121627807617,0.00018548965454101562
POINT (-89.49200890277798 43.08095107823268),18:0:00,0.009191555084942056,0.0031175613403320312,0.0002999305725097656
POINT (-89.46707157697715 43.03761141158994),18:0:00,0.012509149613140298,0.005256175994873047,0.0002181529998779297
POINT (-89.46439409393791 43.05718032552918),18:0:00,0.010393423142193032,0.0034067630767822266,0.0002434253692626953
POINT (-89.42423744883718 43.0658332536304),18:0:00,0.012879413666485024,0.0051174163818359375,0.00018405914306640625
POINT (-89.40136555889757 43.07497729569318),18:0:00,0.01760129362559147,0.007262468338012695,0.0002090930938720703
POINT (-89.39355819875541 43.07193520699013),18:0:00,0.018378538193462565,0.007623910903930664,0.0001823902130126953
POINT (-89.39170244362401 43.07813211475199),18:0:00,0.015089315476177407,0.006262302398681641,0.0001785755157470703
POINT (-89.38498094212332 43.07157513303145),18:0:00,0.016109746994732096,0.005805015563964844,0.00018024444580078125
POINT (-89.37986734587871 43.07423801282018),18:0:00,0.0152864876410944,0.005605936050415039,0.00020575523376464844
POINT (-89.3659455503427 43.09628683679591),18:0:00,0.013667863907573892,0.005272388458251953,0.00018405914306640625
POINT (-89.36849196981703 43.1447167157741),18:0:00,0.010340255799053384,0.004124641418457031,0.0001819133758544922
POINT (-89.36338126168488 43.08590934130827),18:0:00,0.015625995697735026,0.006192445755004883,0.0002391338348388672
POINT (-89.35976795816323 43.12559878463286),18:0:00,0.012191576065777017,0.005112171173095703,0.0002219676971435547
POINT (-89.35983039682199 43.0992103107335),18:0:00,0.011848491730449868,0.004715919494628906,0.0002887248992919922
POINT (-89.35377786510827 43.08923337473806),18:0:00,0.017444652619121745,0.00855398178100586,0.00018739700317382812
POINT (-89.33013198908884 43.05065825591106),18:0:00,0.009708684983013345,0.0032143592834472656,0.00039267539978027344
POINT (-89.33657938608542 43.09669933952832),18:0:00,0.014280838074444009,0.007264375686645508,0.00019216537475585938
POINT (-89.33869784346547 43.13570132820271),18:0:00,0.009259504379986001,0.003313779830932617,0.00018310546875
POINT (-89.32356597592357 43.08795816342298),18:0:00,0.013023895325420571,0.006887674331665039,0.00018095970153808594
POINT (-89.29659092725292 43.01997302093543),18:0:00,0.008908552231548501,0.003016948699951172,0.00039267539978027344
POINT (-89.29400181082494 43.10188359504694),18:0:00,0.010154289307354165,0.004228830337524414,0.00019359588623046875
POINT (-89.26712111118222 43.0206323071989),18:0:00,0.0092897835395319,0.002988576889038086,0.00018215179443359375
POINT (-89.28805594145837 43.24325790415693),18:0:00,0.008915227951763345,0.0030951499938964844,0.0001785755157470703
POINT (-89.23469696051515 43.17291390239789),18:0:00,0.008855384888408853,0.003026723861694336,0.00021314620971679688
POINT (-89.18417045216091 42.95132045163383),18:0:00,0.009030860962627603,0.003003835678100586,0.0002865791320800781
POINT (-89.62184253527816 43.11449495993477),18:0:00,0.008621019425152017,0.0029954910278320312,0.0001850128173828125
POINT (-89.52279875550538 43.00222611601437),18:0:00,0.00880770117258854,0.003066539764404297,0.0002422332763671875
POINT (-89.49319663310463 43.03565919753797),18:0:00,0.009922069611309243,0.004038095474243164,0.00018930435180664062
POINT (-89.4635532300093 43.04796372972313),18:0:00,0.00950817495798893,0.0033960342407226562,0.0001819133758544922
POINT (-89.44901744129588 43.06848291128477),18:0:00,0.011457008423565103,0.005279064178466797,0.00017952919006347656
POINT (-89.44767956521805 43.00790085720188),18:0:00,0.009490293564556313,0.002995014190673828,0.00018310546875
POINT (-89.44164016123247 43.06566091342515),18:0:00,0.010570329727886392,0.004102945327758789,0.00020456314086914062
POINT (-89.44926494224647 43.18047585302157),18:0:00,0.009110254349468423,0.003013134002685547,0.0001857280731201172
POINT (-89.4375447198716 43.02936069038741),18:0:00,0.00928692251658268,0.0032901763916015625,0.00017833709716796875
POINT (-89.42018899640961 43.07032677706519),18:0:00,0.0127077522895319,0.005179643630981445,0.00032329559326171875
POINT (-89.42093215173904 43.06411126153028),18:0:00,0.012860578598736001,0.005251407623291016,0.00020360946655273438
POINT (-89.44819065311327 43.20597657158624),18:0:00,0.008834642472027017,0.003038167953491211,0.00018143653869628906
POINT (-89.40493067054101 43.0648709957599),18:0:00,0.020201725067852214,0.007325410842895508,0.00017881393432617188
POINT (-89.41410072060683 43.0760415443451),18:0:00,0.012473148407695962,0.005118370056152344,0.00018143653869628906
POINT (-89.40840444931432 43.05990371908605),18:0:00,0.01087073713755436,0.004290342330932617,0.0003025531768798828
POINT (-89.39036402052436 43.06887556379159),18:0:00,0.01606754690623112,0.006397724151611328,0.00018453598022460938
POINT (-89.38215642080955 43.13757325352452),18:0:00,0.011526388230083657,0.004878520965576172,0.0003056526184082031
POINT (-89.41986024667771 43.10537921101589),18:0:00,0.008799356522319985,0.0030591487884521484,0.00021719932556152344
POINT (-89.37099626738718 43.07981904811775),18:0:00,0.016185325684307292,0.005590200424194336,0.00027871131896972656
POINT (-89.35925577922764 43.08364683509004),18:0:00,0.014740985932110024,0.005995512008666992,0.0004591941833496094
POINT (-89.35596713994467 43.25909683898487),18:0:00,0.008908552231548501,0.0030465126037597656,0.00023818016052246094
POINT (-89.34497207401138 43.09891118150449),18:0:00,0.016892475189922526,0.008411407470703125,0.00030112266540527344
POINT (-89.35134409914116 42.92170991498783),18:0:00,0.00886110693430729,0.003056049346923828,0.0001876354217529297
POINT (-89.32879459363063 43.07045361286827),18:0:00,0.008640331330059243,0.003038644790649414,0.00030732154846191406
POINT (-89.32718627197265 43.10869776242528),18:0:00,0.01234630972361393,0.0071964263916015625,0.00018858909606933594
POINT (-89.31004707607951 43.13107174511102),18:0:00,0.013353151383159829,0.0060350894927978516,0.00021147727966308594
POINT (-89.31622253309064 43.2478998177717),18:0:00,0.00875286489939518,0.003020048141479492,0.00024199485778808594
POINT (-89.29808257817054 43.01241027677046),18:0:00,0.008423370423076821,0.003017425537109375,0.00018668174743652344
POINT (-89.25699372984761 43.09480511668783),18:0:00,0.009072584213970376,0.0030059814453125,0.00017952919006347656
POINT (-89.21189935483136 43.0801085418171),18:0:00,0.008805316986797524,0.0030078887939453125,0.0002033710479736328
POINT (-89.18139569153605 43.14301752946326),18:0:00,0.008905691208599282,0.003000497817993164,0.00018143653869628906
POINT (-89.54748463268709 43.06598456710709),18:0:00,0.009566349091289712,0.003037691116333008,0.0002377033233642578
POINT (-89.55858508538655 43.10956953501744),18:0:00,0.008973878922222329,0.003000974655151367,0.00018310546875
POINT (-89.48837891903587 43.09850091801526),18:0:00,0.00987581640696354,0.003924131393432617,0.00020599365234375
POINT (-89.54099924229621 43.24995712047753),18:0:00,0.008828682007549478,0.0029942989349365234,0.00018334388732910156
POINT (-89.48577499530052 43.0275954169695),18:0:00,0.009800476135967446,0.003960609436035156,0.00018024444580078125
POINT (-89.48148554940678 43.06708377617337),18:0:00,0.009049457611797524,0.003324747085571289,0.00018024444580078125
POINT (-89.47802890981092 43.03647858150698),18:0:00,0.010732692780254556,0.004682064056396484,0.00017952919006347656
POINT (-89.48568564748231 43.05478222226872),18:0:00,0.011606496872661782,0.006451845169067383,0.00018548965454101562
POINT (-89.48158436468911 43.12644225182597),18:0:00,0.008866352143047524,0.0029947757720947266,0.0001773834228515625
POINT (-89.47635359883309 43.1081382528639),18:0:00,0.008929533066509438,0.0031981468200683594,0.0003008842468261719
POINT (-89.47976809926486 43.08710427672443),18:0:00,0.009593290390728188,0.003994941711425781,0.00021314620971679688
POINT (-89.51833452973118 43.18074022259839),18:0:00,0.008914274277446938,0.0029935836791992188,0.0001842975616455078
POINT (-89.44576446883316 43.05512760904666),18:0:00,0.011770290436504556,0.0047168731689453125,0.00018024444580078125
POINT (-89.4353239306444 43.05475555042434),18:0:00,0.0128298226020319,0.005186557769775391,0.0002846717834472656
POINT (-89.44028949455203 43.02009227116998),18:0:00,0.00919227034067936,0.0030622482299804688,0.00021696090698242188
POINT (-89.42473717966885 43.03031843549232),18:0:00,0.009879154267070962,0.003460407257080078,0.00019478797912597656
POINT (-89.43255049615854 43.08331078516307),18:0:00,0.012388032974956704,0.004022836685180664,0.00018405914306640625
POINT (-89.43054639063881 43.18549754769069),18:0:00,0.009001058640239907,0.003008127212524414,0.00018167495727539062
POINT (-89.41981179018053 43.04538389064735),18:0:00,0.008971256317852212,0.003019571304321289,0.00020432472229003906
POINT (-89.39185360166213 43.04579815490062),18:0:00,0.010155242981670571,0.0034799575805664062,0.0001804828643798828
POINT (-89.40039244104698 43.13768247920465),18:0:00,0.010000747742412759,0.0042877197265625,0.0001857280731201172
POINT (-89.38077900915825 42.90772930821775),18:0:00,0.008915227951763345,0.003019571304321289,0.0003173351287841797
POINT (-89.36689904070965 43.12035329229006),18:0:00,0.009398502411602212,0.0033445358276367188,0.00020313262939453125
POINT (-89.36618273206662 43.0302771820831),18:0:00,0.009998125138042642,0.0045316219329833984,0.0001819133758544922
POINT (-89.35013611330288 43.23678969376707),18:0:00,0.009045166077373696,0.0031583309173583984,0.00017833709716796875
POINT (-89.34185853078223 43.04921551795262),18:0:00,0.009792131485698892,0.004004955291748047,0.00017881393432617188
POINT (-89.34260652327838 43.11571782159006),18:0:00,0.009855073990581704,0.003930091857910156,0.0002474784851074219
POINT (-89.3583321452046 43.06840139196127),18:0:00,0.0088625374457819,0.0030095577239990234,0.00018548965454101562
POINT (-89.334763821463 43.10419514368431),18:0:00,0.013425392212627603,0.007478952407836914,0.00018095970153808594
POINT (-89.33258473935663 43.23568872511344),18:0:00,0.008817953171489907,0.0030035972595214844,0.00017905235290527344
POINT (-89.29622895310111 43.0812466278673),18:0:00,0.010398906769512368,0.0034198760986328125,0.00021028518676757812
POINT (-89.29191377540928 43.11319578915691),18:0:00,0.009711784424541665,0.0033626556396484375,0.00022220611572265625
POINT (-89.29351604704075 43.06010259320794),18:0:00,0.009331506790874673,0.0030748844146728516,0.00018453598022460938
POINT (-89.30409240859882 42.88505532691264),18:0:00,0.008921188416240884,0.002996206283569336,0.0001811981201171875
POINT (-89.26172279776978 43.05880347658002),18:0:00,0.008773607315777017,0.0030105113983154297,0.00020051002502441406
POINT (-89.26712663311278 43.13047291860002),18:0:00,0.008884233536480142,0.0031523704528808594,0.0001850128173828125
POINT (-89.21851782991284 43.09886500444467),18:0:00,0.008835596146343423,0.003002643585205078,0.0002796649932861328
POINT (-89.66367567027879 42.98200780484868),18:0:00,0.009084743561504556,0.0029959678649902344,0.0001850128173828125
POINT (-89.51653962986258 43.02141772305458),18:0:00,0.008735698761699868,0.003034830093383789,0.0003108978271484375
POINT (-89.50565823412656 43.06865976154147),18:0:00,0.008847517075298501,0.002990245819091797,0.00018453598022460938
POINT (-89.50913701760238 43.0816464682156),18:0:00,0.009191078247783853,0.0030603408813476562,0.0001819133758544922
POINT (-89.50942200924388 43.03773867769442),18:0:00,0.009294790329693032,0.0037560462951660156,0.0001785755157470703
POINT (-89.50406802931631 43.10640939320495),18:0:00,0.010868591370342446,0.0047075748443603516,0.00021076202392578125
POINT (-89.50648027798836 43.12894237661056),18:0:00,0.008733791413067056,0.003022909164428711,0.00020813941955566406
POINT (-89.49342318541416 43.02706980198588),18:0:00,0.009346765579937173,0.003690481185913086,0.00026869773864746094
POINT (-89.46601027522682 43.07114272240394),18:0:00,0.0122194710395319,0.005806922912597656,0.0002658367156982422
POINT (-89.46157582871281 43.02113774947942),18:0:00,0.010397953095195962,0.004599809646606445,0.00023651123046875
POINT (-89.43297104690551 43.06931306107509),18:0:00,0.014271539749859048,0.006163597106933594,0.00018715858459472656
POINT (-89.43290461419001 43.00910831011055),18:0:00,0.009873193802593423,0.003936290740966797,0.0002155303955078125
POINT (-89.40983549128191 43.07057941738451),18:0:00,0.01632861525034733,0.006695270538330078,0.00021409988403320312
POINT (-89.39370581895625 43.07542931263085),18:0:00,0.01948694616770573,0.007650613784790039,0.00018405914306640625
POINT (-89.38974345679428 43.07677320079112),18:0:00,0.017835182251690104,0.007534503936767578,0.000186920166015625
POINT (-89.41281224284953 42.91910776858982),18:0:00,0.00891594320750065,0.0030760765075683594,0.00018596649169921875
POINT (-89.40709864985415 43.01689483211628),18:0:00,0.008962673249004556,0.0030279159545898438,0.00021219253540039062
POINT (-89.38598407238985 43.07808124592582),18:0:00,0.017364067139385417,0.0066204071044921875,0.0001857280731201172
POINT (-89.38104340261641 42.92976509494407),18:0:00,0.008739513458965493,0.003029346466064453,0.00018095970153808594
POINT (-89.3888655158092 43.05447329097775),18:0:00,0.010674280228374673,0.004242420196533203,0.00017905235290527344
POINT (-89.37892251800692 43.08210550985869),18:0:00,0.015634578766582682,0.0061380863189697266,0.00021076202392578125
POINT (-89.43790396554472 42.89128234492809),18:0:00,0.008753103317974282,0.0029973983764648438,0.0001838207244873047
POINT (-89.38075665601298 43.04594198957711),18:0:00,0.009326738419292642,0.003533601760864258,0.00018262863159179688
POINT (-89.37000989921957 43.08668302570631),18:0:00,0.014908355774639321,0.0063211917877197266,0.00018167495727539062
POINT (-89.35904090074727 43.13793231162969),18:0:00,0.009286445679424478,0.0036656856536865234,0.00018072128295898438
POINT (-89.35926999648247 43.11808048149292),18:0:00,0.010564369263408853,0.0034046173095703125,0.00019049644470214844
POINT (-89.35378965001736 43.10973220461785),18:0:00,0.010659498276470376,0.0034177303314208984,0.00018405914306640625
POINT (-89.34072556466606 43.05681818668809),18:0:00,0.008863967957256509,0.0030150413513183594,0.00018358230590820312
POINT (-89.38523168790219 43.18224990098206),18:0:00,0.008801025452373696,0.0030629634857177734,0.00018668174743652344
POINT (-89.33164201625276 43.05863684011441),18:0:00,0.009055179657695962,0.0031881332397460938,0.000213623046875
POINT (-89.32023761156799 43.07354692953717),18:0:00,0.008941692414043618,0.0031769275665283203,0.0001842975616455078
POINT (-89.30987251060454 43.09191893584645),18:0:00,0.009274047913311196,0.0033769607543945312,0.00018215179443359375
POINT (-89.28626007925929 43.07834971145294),18:0:00,0.009105962815044595,0.0032813549041748047,0.00018072128295898438
POINT (-89.29047856269483 43.15536908911736),18:0:00,0.009077352585552407,0.0030014514923095703,0.0002143383026123047
POINT (-89.30470014165462 42.94595096434097),18:0:00,0.009001058640239907,0.003092050552368164,0.0001976490020751953
POINT (-89.27490169071311 42.97372916963085),18:0:00,0.009223980011699868,0.003003358840942383,0.0001838207244873047
POINT (-89.26814083050037 43.00020333074696),18:0:00,0.00910524755930729,0.003003358840942383,0.00018072128295898438
POINT (-89.2543335991909 43.17941696996946),18:0:00,0.009029668869732095,0.003001689910888672,0.00017881393432617188
POINT (-89.22025804318837 43.18544080303251),18:0:00,0.009033245148418618,0.003014802932739258,0.00018858909606933594
POINT (-89.23124966766352 43.05574718320674),18:0:00,0.008843940796611978,0.0030083656311035156,0.00018286705017089844
POINT (-89.19161761144784 43.21318565393248),18:0:00,0.00898770719981022,0.0030517578125,0.00017833709716796875
POINT (-89.19791660630933 42.98254107176306),18:0:00,0.008944553436992837,0.003025531768798828,0.00021266937255859375
POINT (-89.65749071743502 43.12558522013633),20:0:00,0.007751273594314246,0.0030450820922851562,0.00020813941955566406
POINT (-89.58410468038977 42.9977144585),20:0:00,0.007746266804153113,0.0030257701873779297,0.00018334388732910156
POINT (-89.52480673380735 43.0440282770501),20:0:00,0.0072870726208035036,0.003030061721801758,0.0002162456512451172
POINT (-89.52461125108374 43.02680593102333),20:0:00,0.007520722828323035,0.003007650375366211,0.0002548694610595703
POINT (-89.51016191651111 43.0479695906991),20:0:00,0.008682059727126747,0.004614353179931641,0.0002512931823730469
POINT (-89.51038685165236 43.05227107868227),20:0:00,0.009481954060012489,0.004908561706542969,0.00018477439880371094
POINT (-89.51219979010558 43.08965426447594),20:0:00,0.007987307987624793,0.0035004615783691406,0.0001895427703857422
POINT (-89.50976977139315 43.00914377567291),20:0:00,0.0073285574535671754,0.0029976367950439453,0.00018310546875
POINT (-89.4953635682338 43.01195727825036),20:0:00,0.0072560782055203004,0.0030198097229003906,0.0002758502960205078
POINT (-89.4973142482356 43.09199256436295),20:0:00,0.008271741352492958,0.0036962032318115234,0.0002186298370361328
POINT (-89.4774859410682 43.18415120577612),20:0:00,0.0075154776195828004,0.0030095577239990234,0.00018310546875
POINT (-89.46881918649049 43.0285030071496),20:0:00,0.008314179859573036,0.0037851333618164062,0.00017762184143066406
POINT (-89.45345719091792 43.05403277229356),20:0:00,0.01080207773249784,0.004821062088012695,0.00017762184143066406
POINT (-89.44052407684273 43.07889856635633),20:0:00,0.010491418323928504,0.005137205123901367,0.00017714500427246094
POINT (-89.45226690575925 43.1545956125109),20:0:00,0.007274198017532019,0.003094196319580078,0.00018787384033203125
POINT (-89.40326758863732 43.07052914423185),20:0:00,0.018993901691848426,0.007542610168457031,0.0001811981201171875
POINT (-89.39871420354886 43.04369277370223),20:0:00,0.008999633274490028,0.003265857696533203,0.00018024444580078125
POINT (-89.39414320353737 43.07399132234011),20:0:00,0.017208384952956825,0.007061958312988281,0.00018143653869628906
POINT (-89.40072080450352 42.9944021847071),20:0:00,0.007526683292800574,0.00304412841796875,0.00021195411682128906
POINT (-89.42013526535834 43.2536662672154),20:0:00,0.007680701694900183,0.003003358840942383,0.00018024444580078125
POINT (-89.35617002814111 43.24846771579416),20:0:00,0.0077100271801296754,0.003022909164428711,0.00017905235290527344
POINT (-89.34395789169839 43.09151386269534),20:0:00,0.01112251230281034,0.0065915584564208984,0.00017642974853515625
POINT (-89.34120620942817 43.06533035050953),20:0:00,0.0076914305309597536,0.003072500228881836,0.000179290771484375
POINT (-89.34644821958011 43.22224882219497),20:0:00,0.007623242817336707,0.0030002593994140625,0.00019073486328125
POINT (-89.34271288836683 43.20553479020682),20:0:00,0.007727670154983191,0.0030150413513183594,0.00018167495727539062
POINT (-89.32475729628278 43.09924250604987),20:0:00,0.011218833408767372,0.006909370422363281,0.00020503997802734375
POINT (-89.32193010801609 43.11358399032245),20:0:00,0.00988655038874784,0.005341529846191406,0.00017905235290527344
POINT (-89.34916993547874 43.16232612116375),20:0:00,0.007797526798659949,0.003038644790649414,0.00020503997802734375
POINT (-89.3092231240533 43.10252708506197),20:0:00,0.008727836094314247,0.004205465316772461,0.0001819133758544922
POINT (-89.30478226009474 43.14018318292585),20:0:00,0.008107470951491981,0.0031664371490478516,0.00017786026000976562
POINT (-89.30115533318055 43.08790430523557),20:0:00,0.009368943653518348,0.0032989978790283203,0.00018143653869628906
POINT (-89.30474489428785 43.11927989325641),20:0:00,0.01140170045893827,0.005956411361694336,0.00025081634521484375
POINT (-89.31585834729916 42.9723982180408),20:0:00,0.007445620975906043,0.0030133724212646484,0.00020003318786621094
POINT (-89.29116916461297 43.08819284036899),20:0:00,0.008738326511794715,0.003580808639526367,0.0001823902130126953
POINT (-89.27617811533685 43.09443777448577),20:0:00,0.00784497209590116,0.0029942989349365234,0.00021076202392578125
POINT (-89.25206529058502 43.16598526352872),20:0:00,0.0075383658031765504,0.003017902374267578,0.0002155303955078125
POINT (-89.23502484732165 43.18232405011608),20:0:00,0.007783460102492957,0.003004789352416992,0.00018310546875
POINT (-89.24816371042867 43.19058514614002),20:0:00,0.007935332737380653,0.002992868423461914,0.0001800060272216797
POINT (-89.21015308973881 43.17209370907372),20:0:00,0.007881926975661903,0.003231048583984375,0.00017976760864257812
POINT (-89.55780318544446 43.00469304934783),20:0:00,0.007639932117873816,0.003003835678100586,0.0002105236053466797
POINT (-89.55136610399407 43.03059404744165),20:0:00,0.0076070303539578004,0.0030145645141601562,0.00018143653869628906
POINT (-89.57121064042052 43.08172733998568),20:0:00,0.007821130237991004,0.00302886962890625,0.00018334388732910156
POINT (-89.52465909289037 42.97080432046756),20:0:00,0.007745313129836707,0.0030059814453125,0.00017881393432617188
POINT (-89.51125809928963 43.05733812245219),20:0:00,0.00884132333796659,0.004426717758178711,0.00018072128295898438
POINT (-89.49868505259711 43.04245656062503),20:0:00,0.008185433826858192,0.0037293434143066406,0.00019621849060058594
POINT (-89.47999479228977 43.01993540928788),20:0:00,0.00857882448237577,0.0038399696350097656,0.00018477439880371094
POINT (-89.45187321207838 43.04200661957658),20:0:00,0.00852541872065702,0.003705263137817383,0.00017905235290527344
POINT (-89.45284565448232 43.07915659911248),20:0:00,0.009699630222732215,0.004441499710083008,0.0001773834228515625
POINT (-89.44486999653252 42.99021863686018),20:0:00,0.007591294727737097,0.0030667781829833984,0.00020956993103027344
POINT (-89.42902911037623 43.05998853220132),20:0:00,0.012400912723952918,0.005158901214599609,0.00018334388732910156
POINT (-89.41512198321931 43.03062558863945),20:0:00,0.010988044224197059,0.005351066589355469,0.00018143653869628906
POINT (-89.39500349336612 43.07664843837969),20:0:00,0.01630120225947538,0.00661158561706543,0.00020575523376464844
POINT (-89.39735203835903 43.06444711267117),20:0:00,0.013075160465652137,0.00606226921081543,0.00021195411682128906
POINT (-89.38734526371564 43.07418080391015),20:0:00,0.01768379159968534,0.008198976516723633,0.00021266937255859375
POINT (-89.38230221541342 43.07916190274393),20:0:00,0.0141375536541287,0.005724430084228516,0.00018358230590820312
POINT (-89.38490786075492 43.03451930093453),20:0:00,0.010035085163528114,0.005108356475830078,0.00018262863159179688
POINT (-89.40210464100423 42.95305951933356),20:0:00,0.007512616596633582,0.0030133724212646484,0.00020742416381835938
POINT (-89.37191810587368 43.11290346612304),20:0:00,0.008276986561233192,0.0030858516693115234,0.00018548965454101562
POINT (-89.35529900479308 43.09314986360616),20:0:00,0.014659213505202918,0.008240938186645508,0.00017786026000976562
POINT (-89.35324750408614 43.10227672576114),20:0:00,0.010072278461867958,0.004853248596191406,0.00018358230590820312
POINT (-89.36347553235204 42.90465083706781),20:0:00,0.007598447285110144,0.003020048141479492,0.00017714500427246094
POINT (-89.34665611203 43.10464303703347),20:0:00,0.012383269749099403,0.0053446292877197266,0.00021004676818847656
POINT (-89.31784649967223 43.09264114948733),20:0:00,0.010191487751418739,0.004777669906616211,0.00018072128295898438
POINT (-89.31774992148978 43.06030609263263),20:0:00,0.008314656696731239,0.003355264663696289,0.0001811981201171875
POINT (-89.24437307713967 43.20124035629347),20:0:00,0.00783114381831327,0.003006458282470703,0.00017762184143066406
POINT (-89.23315592829472 43.21344261086789),20:0:00,0.007666158161574988,0.0030298233032226562,0.00020933151245117188
POINT (-89.1838364514945 43.08903698157069),20:0:00,0.007571982822829871,0.003029346466064453,0.00018072128295898438
POINT (-89.16289717021935 43.06197758317929),20:0:00,0.0079272265056912,0.003009796142578125,0.0001785755157470703
POINT (-89.66746014717977 43.18489833098401),20:0:00,0.007750081501418738,0.0030858516693115234,0.000179290771484375
POINT (-89.55678461138665 42.99396298464499),20:0:00,0.007499980411941199,0.0030221939086914062,0.000179290771484375
POINT (-89.54246561176792 42.99567294994188),20:0:00,0.00737957902949491,0.0030078887939453125,0.000186920166015625
POINT (-89.55352074185518 42.97318040637071),20:0:00,0.0076740259746853395,0.0030045509338378906,0.00017523765563964844
POINT (-89.51930428847504 43.06576513422576),20:0:00,0.008485364399367958,0.003913402557373047,0.00017404556274414062
POINT (-89.56604648241176 43.15600696201212),20:0:00,0.007588195286208777,0.003130674362182617,0.0001811981201171875
POINT (-89.51330908165728 43.06868865528243),20:0:00,0.008025216541701942,0.0030112266540527344,0.0002124309539794922
POINT (-89.51615283285348 43.07799208329321),20:0:00,0.008022117100173622,0.003219127655029297,0.00018358230590820312
POINT (-89.4958165181658 43.04963947768024),20:0:00,0.008426475010329872,0.0038466453552246094,0.00017786026000976562
POINT (-89.4861513782882 43.03550403242291),20:0:00,0.00825076051753202,0.0038433074951171875,0.0001761913299560547
POINT (-89.49265188822787 43.07152382047979),20:0:00,0.0076456541637722536,0.0033180713653564453,0.00023603439331054688
POINT (-89.48450582183519 43.04296281324995),20:0:00,0.009014176807815223,0.003457307815551758,0.00018477439880371094
POINT (-89.47790438338659 43.02926888194253),20:0:00,0.009853171787673622,0.005072593688964844,0.00018286705017089844
POINT (-89.4834230261924 43.11258505980098),20:0:00,0.007854270420486122,0.003301382064819336,0.00017905235290527344
POINT (-89.47446996034297 43.02206955615732),20:0:00,0.008576678715163856,0.004767417907714844,0.0001804828643798828
POINT (-89.47374703176148 43.06824701270198),20:0:00,0.007935809574538856,0.0042874813079833984,0.00019621849060058594
POINT (-89.47094712070655 43.0787226250451),20:0:00,0.012553262195998817,0.006369113922119141,0.00017976760864257812
POINT (-89.45853196903435 43.18852870343173),20:0:00,0.007696437321120886,0.0031404495239257812,0.00017905235290527344
POINT (-89.45199737327806 43.03286077233714),20:0:00,0.009746837101394325,0.00481104850769043,0.000179290771484375
POINT (-89.44313359555562 43.04811581439441),20:0:00,0.0082934374431912,0.0037283897399902344,0.00021576881408691406
POINT (-89.41570145123168 43.071322244409),20:0:00,0.013955401859695106,0.0061664581298828125,0.00018262863159179688
POINT (-89.45527285873865 42.97198616669377),20:0:00,0.007530259571487097,0.0031211376190185547,0.00018024444580078125
POINT (-89.4140615303895 43.06406733717242),20:0:00,0.011979627094680458,0.0055599212646484375,0.00018072128295898438
POINT (-89.39723842706803 43.07265198761088),20:0:00,0.01750068613093534,0.007260322570800781,0.00020956993103027344
POINT (-89.39280610212811 43.07026690587534),20:0:00,0.013832854710036903,0.0063970088958740234,0.00018477439880371094
POINT (-89.38807029856463 43.14388018776646),20:0:00,0.008350657902175575,0.003964662551879883,0.0001823902130126953
POINT (-89.37205465322558 43.0903640705622),20:0:00,0.012615489445144325,0.005630970001220703,0.00018024444580078125
POINT (-89.37706607639853 43.12997747612987),20:0:00,0.007962035618240028,0.0030975341796875,0.000179290771484375
POINT (-89.36928029912872 43.13700711866568),20:0:00,0.009163903675491004,0.004227638244628906,0.0002243518829345703
POINT (-89.36395060783273 42.94745256909438),20:0:00,0.007839726887160926,0.0031096935272216797,0.00018095970153808594
POINT (-89.31638416081586 43.07941245406553),20:0:00,0.008263396702224403,0.0033392906188964844,0.0001804828643798828
POINT (-89.31755133101812 43.06634214220748),20:0:00,0.008245276890212684,0.003383636474609375,0.0001804828643798828
POINT (-89.34342794868026 42.98044946293675),20:0:00,0.007696198902541785,0.0031228065490722656,0.0002617835998535156
